stock_name,date,closing_price
DLG,05/13/2022,4.39
DLG,05/12/2022,4.7
DLG,05/11/2022,5.04
DLG,05/10/2022,4.86
DLG,05/09/2022,4.55
DLG,05/06/2022,4.89
DLG,05/05/2022,5.25
DLG,05/04/2022,5.36
DLG,04/29/2022,5.45
DLG,04/28/2022,5.1
DLG,04/27/2022,5.02
DLG,04/26/2022,4.7
DLG,04/25/2022,4.4
DLG,04/22/2022,4.55
DLG,04/21/2022,4.81
DLG,04/20/2022,5.17
DLG,04/19/2022,5.55
DLG,04/18/2022,5.96
DLG,04/15/2022,6.4
DLG,04/14/2022,6.68
DLG,04/13/2022,6.66
DLG,04/12/2022,6.53
DLG,04/08/2022,7.02
DLG,04/07/2022,7.2
DLG,04/06/2022,7.2
DLG,04/05/2022,7.54
DLG,04/04/2022,7.55
DLG,04/01/2022,7.31
DLG,03/31/2022,7.24
DLG,03/30/2022,7.59
DLG,03/29/2022,8.14
DLG,03/28/2022,7.72
DLG,03/25/2022,8.25
DLG,03/24/2022,8.34
DLG,03/23/2022,8.1
DLG,03/22/2022,7.9
DLG,03/21/2022,8.18
DLG,03/18/2022,7.93
DLG,03/17/2022,7.72
DLG,03/16/2022,7.35
DLG,03/15/2022,7.24
DLG,03/14/2022,7.2
DLG,03/11/2022,7.5
DLG,03/10/2022,7.47
DLG,03/09/2022,7.41
DLG,03/08/2022,7.53
DLG,03/07/2022,7.77
DLG,03/04/2022,7.5
DLG,03/03/2022,7.5
DLG,03/02/2022,7.3
DLG,03/01/2022,7.25
DLG,02/28/2022,7.21
DLG,02/25/2022,7.17
DLG,02/24/2022,7.05
DLG,02/23/2022,7.58
DLG,02/22/2022,7.44
DLG,02/21/2022,7.72
DLG,02/18/2022,7.22
DLG,02/17/2022,7.17
DLG,02/16/2022,7.24
DLG,02/15/2022,6.79
DLG,02/14/2022,6.8
DLG,02/11/2022,6.99
DLG,02/10/2022,7.09
DLG,02/09/2022,7.05
DLG,02/08/2022,6.91
DLG,02/07/2022,7.12
DLG,01/28/2022,6.66
DLG,01/27/2022,6.4
DLG,01/26/2022,6.6
DLG,01/25/2022,6.96
DLG,01/24/2022,6.95
DLG,01/21/2022,7.47
DLG,01/20/2022,6.99
DLG,01/19/2022,6.54
DLG,01/18/2022,7.03
DLG,01/17/2022,7.55
DLG,01/14/2022,8.11
DLG,01/13/2022,8.53
DLG,01/12/2022,9.17
DLG,01/11/2022,9.85
DLG,01/10/2022,10.2
DLG,01/07/2022,10.4
DLG,01/06/2022,10.2
DLG,01/05/2022,9.74
DLG,01/04/2022,9.43
DLG,12/31/2021,9.36
DLG,12/30/2021,9.75
DLG,12/29/2021,10.25
DLG,12/28/2021,10.5
DLG,12/27/2021,10.05
DLG,12/24/2021,9.4
DLG,12/23/2021,9.69
DLG,12/22/2021,9.06
DLG,12/21/2021,8.47
DLG,12/20/2021,8.4
DLG,12/17/2021,8.3
DLG,12/16/2021,8.14
DLG,12/15/2021,7.61
DLG,12/14/2021,7.55
DLG,12/13/2021,7.48
DLG,12/10/2021,7.12
DLG,12/09/2021,7.23
DLG,12/08/2021,7.0
DLG,12/07/2021,7.09
DLG,12/06/2021,6.83
DLG,12/03/2021,7.2
DLG,12/02/2021,7.66
DLG,12/01/2021,7.16
DLG,11/30/2021,7.0
DLG,11/29/2021,7.12
DLG,11/26/2021,7.2
DLG,11/25/2021,7.17
DLG,11/24/2021,6.71
DLG,11/23/2021,6.92
DLG,11/22/2021,7.44
DLG,11/19/2021,8.0
DLG,11/18/2021,8.06
DLG,11/17/2021,8.05
DLG,11/16/2021,7.83
DLG,11/15/2021,8.4
DLG,11/12/2021,8.55
DLG,11/11/2021,8.25
DLG,11/10/2021,7.76
DLG,11/09/2021,7.52
DLG,11/08/2021,7.35
DLG,11/05/2021,7.03
DLG,11/04/2021,7.01
DLG,11/03/2021,6.89
DLG,11/02/2021,7.4
DLG,11/01/2021,7.26
DLG,10/29/2021,7.46
DLG,10/28/2021,7.25
DLG,10/27/2021,6.78
DLG,10/26/2021,7.08
DLG,10/25/2021,7.0
DLG,10/22/2021,6.72
DLG,10/21/2021,7.22
DLG,10/20/2021,7.76
DLG,10/19/2021,7.27
DLG,10/18/2021,6.8
DLG,10/15/2021,6.58
DLG,10/14/2021,6.15
DLG,10/13/2021,5.75
DLG,10/12/2021,5.94
DLG,10/11/2021,6.08
DLG,10/08/2021,5.79
DLG,10/07/2021,5.43
DLG,10/06/2021,5.08
DLG,10/05/2021,4.75
DLG,10/04/2021,4.58
DLG,10/01/2021,4.38
DLG,09/30/2021,4.1
DLG,09/29/2021,4.0
DLG,09/28/2021,4.3
DLG,09/27/2021,4.41
DLG,09/24/2021,4.13
DLG,09/23/2021,4.03
DLG,09/22/2021,4.15
DLG,09/21/2021,3.88
DLG,09/20/2021,3.63
DLG,09/17/2021,3.4
DLG,09/16/2021,3.43
DLG,09/15/2021,3.45
DLG,09/14/2021,3.48
DLG,09/13/2021,3.26
DLG,09/10/2021,3.17
DLG,09/09/2021,3.18
DLG,09/08/2021,3.14
DLG,09/07/2021,3.16
DLG,09/06/2021,3.35
DLG,09/01/2021,3.14
DLG,08/31/2021,3.15
DLG,08/30/2021,3.11
DLG,08/27/2021,3.02
DLG,08/26/2021,2.96
DLG,08/25/2021,2.95
DLG,08/24/2021,2.95
DLG,08/23/2021,3.03
DLG,08/20/2021,3.03
DLG,08/19/2021,3.21
DLG,08/18/2021,3.24
DLG,08/17/2021,3.3
DLG,08/16/2021,3.19
DLG,08/13/2021,3.24
DLG,08/12/2021,3.23
DLG,08/11/2021,3.16
DLG,08/10/2021,3.22
DLG,08/09/2021,3.25
DLG,08/06/2021,3.24
DLG,08/05/2021,3.31
DLG,08/04/2021,3.08
DLG,08/03/2021,3.06
DLG,08/02/2021,3.0
DLG,07/30/2021,2.91
DLG,07/29/2021,2.9
DLG,07/28/2021,2.88
DLG,07/27/2021,2.89
DLG,07/26/2021,2.87
DLG,07/23/2021,2.88
DLG,07/22/2021,2.9
DLG,07/21/2021,2.85
DLG,07/20/2021,2.89
DLG,07/19/2021,2.79
DLG,07/16/2021,3.0
DLG,07/15/2021,3.0
DLG,07/14/2021,2.99
DLG,07/13/2021,2.99
DLG,07/12/2021,2.8
DLG,07/09/2021,3.01
DLG,07/08/2021,3.15
DLG,07/07/2021,3.04
DLG,07/06/2021,3.05
DLG,07/05/2021,3.27
DLG,07/02/2021,3.44
DLG,07/01/2021,3.52
DLG,06/30/2021,3.41
DLG,06/29/2021,3.59
DLG,06/28/2021,3.67
DLG,06/25/2021,3.58
DLG,06/24/2021,3.52
DLG,06/23/2021,3.55
DLG,06/22/2021,3.78
DLG,06/21/2021,3.86
DLG,06/18/2021,3.61
DLG,06/17/2021,3.56
DLG,06/16/2021,3.33
DLG,06/15/2021,3.12
DLG,06/14/2021,3.07
DLG,06/11/2021,3.15
DLG,06/10/2021,3.11
DLG,06/09/2021,3.17
DLG,06/08/2021,3.18
DLG,06/07/2021,3.2
DLG,06/04/2021,3.14
DLG,06/03/2021,2.94
DLG,06/02/2021,2.75
DLG,06/01/2021,2.65
DLG,05/31/2021,2.7
DLG,05/28/2021,2.84
DLG,05/27/2021,2.79
DLG,05/26/2021,2.89
DLG,05/25/2021,2.93
DLG,05/24/2021,2.91
DLG,05/21/2021,2.92
DLG,05/20/2021,2.9
DLG,05/19/2021,2.97
DLG,05/18/2021,3.08
DLG,05/17/2021,2.98
DLG,05/14/2021,2.86
DLG,05/13/2021,2.96
DLG,05/12/2021,3.05
DLG,05/11/2021,2.98
DLG,05/10/2021,2.86
DLG,05/07/2021,2.97
DLG,05/06/2021,3.15
DLG,05/05/2021,3.1
DLG,05/04/2021,3.01
DLG,04/29/2021,3.22
DLG,04/28/2021,3.19
DLG,04/27/2021,3.43
DLG,04/26/2021,3.21
DLG,04/23/2021,3.0
DLG,04/22/2021,3.22
DLG,04/20/2021,3.46
DLG,04/19/2021,3.72
DLG,04/16/2021,3.99
DLG,04/15/2021,4.28
DLG,04/14/2021,4.0
DLG,04/13/2021,3.74
DLG,04/12/2021,3.7
DLG,04/09/2021,3.46
DLG,04/08/2021,3.24
DLG,04/07/2021,3.03
DLG,04/06/2021,2.84
DLG,04/05/2021,2.66
DLG,04/02/2021,2.49
DLG,04/01/2021,2.33
DLG,03/31/2021,2.42
DLG,03/30/2021,2.3
DLG,03/29/2021,2.15
DLG,03/26/2021,2.01
DLG,03/25/2021,2.02
DLG,03/24/2021,2.04
DLG,03/23/2021,2.1
DLG,03/22/2021,2.01
DLG,03/19/2021,1.98
DLG,03/18/2021,1.99
DLG,03/17/2021,1.99
DLG,03/16/2021,2.0
DLG,03/15/2021,2.03
DLG,03/12/2021,1.9
DLG,03/11/2021,1.83
DLG,03/10/2021,1.96
DLG,03/09/2021,2.0
DLG,03/08/2021,1.96
DLG,03/05/2021,1.84
DLG,03/04/2021,1.84
DLG,03/03/2021,1.85
DLG,03/02/2021,1.82
DLG,03/01/2021,1.81
DLG,02/26/2021,1.81
DLG,02/25/2021,1.8
DLG,02/24/2021,1.82
DLG,02/23/2021,1.81
DLG,02/22/2021,1.83
DLG,02/19/2021,1.82
DLG,02/18/2021,1.81
DLG,02/17/2021,1.74
DLG,02/09/2021,1.63
DLG,02/08/2021,1.53
DLG,02/05/2021,1.57
DLG,02/04/2021,1.57
DLG,02/03/2021,1.64
DLG,02/02/2021,1.54
DLG,02/01/2021,1.47
DLG,01/29/2021,1.58
DLG,01/28/2021,1.69
DLG,01/27/2021,1.81
DLG,01/26/2021,1.94
DLG,01/25/2021,2.08
DLG,01/22/2021,2.14
DLG,01/21/2021,2.11
DLG,01/20/2021,1.98
DLG,01/19/2021,2.07
DLG,01/18/2021,2.22
DLG,01/15/2021,2.08
DLG,01/14/2021,1.95
DLG,01/13/2021,1.84
DLG,01/12/2021,1.72
DLG,01/11/2021,1.68
DLG,01/08/2021,1.63
DLG,01/07/2021,1.61
DLG,01/06/2021,1.56
DLG,01/05/2021,1.57
DLG,01/04/2021,1.6
DLG,12/31/2020,1.56
DLG,12/30/2020,1.54
DLG,12/29/2020,1.53
DLG,12/28/2020,1.52
DLG,12/25/2020,1.51
DLG,12/24/2020,1.51
DLG,12/23/2020,1.6
DLG,12/22/2020,1.54
DLG,12/21/2020,1.49
DLG,12/18/2020,1.42
DLG,12/17/2020,1.42
DLG,12/16/2020,1.42
DLG,12/15/2020,1.4
DLG,12/14/2020,1.36
DLG,12/11/2020,1.37
DLG,12/10/2020,1.35
DLG,12/09/2020,1.43
DLG,12/08/2020,1.34
DLG,12/07/2020,1.33
DLG,12/04/2020,1.33
DLG,12/03/2020,1.32
DLG,12/02/2020,1.31
DLG,12/01/2020,1.3
DLG,11/30/2020,1.31
DLG,11/27/2020,1.32
DLG,11/26/2020,1.33
DLG,11/25/2020,1.32
DLG,11/24/2020,1.33
DLG,11/23/2020,1.33
DLG,11/20/2020,1.35
DLG,11/19/2020,1.3
DLG,11/18/2020,1.31
DLG,11/17/2020,1.3
DLG,11/16/2020,1.32
DLG,11/13/2020,1.32
DLG,11/12/2020,1.31
DLG,11/11/2020,1.31
DLG,11/10/2020,1.3
DLG,11/09/2020,1.32
DLG,11/06/2020,1.32
DLG,11/05/2020,1.31
DLG,11/04/2020,1.35
DLG,11/03/2020,1.32
DLG,11/02/2020,1.31
DLG,10/30/2020,1.32
DLG,10/29/2020,1.34
DLG,10/28/2020,1.33
DLG,10/27/2020,1.36
DLG,10/26/2020,1.38
DLG,10/23/2020,1.4
DLG,10/22/2020,1.4
DLG,10/21/2020,1.39
DLG,10/20/2020,1.43
DLG,10/19/2020,1.4
DLG,10/16/2020,1.42
DLG,10/15/2020,1.43
DLG,10/14/2020,1.44
DLG,10/13/2020,1.43
DLG,10/12/2020,1.44
DLG,10/09/2020,1.44
DLG,10/08/2020,1.49
DLG,10/07/2020,1.46
DLG,10/06/2020,1.46
DLG,10/05/2020,1.41
DLG,10/02/2020,1.38
DLG,10/01/2020,1.4
DLG,09/30/2020,1.4
DLG,09/29/2020,1.39
DLG,09/28/2020,1.4
DLG,09/25/2020,1.39
DLG,09/24/2020,1.41
DLG,09/23/2020,1.41
DLG,09/22/2020,1.41
DLG,09/21/2020,1.42
DLG,09/18/2020,1.41
DLG,09/17/2020,1.42
DLG,09/16/2020,1.44
DLG,09/15/2020,1.43
DLG,09/14/2020,1.41
DLG,09/11/2020,1.45
DLG,09/10/2020,1.45
DLG,09/09/2020,1.36
DLG,09/08/2020,1.35
DLG,09/07/2020,1.34
DLG,09/04/2020,1.33
DLG,09/03/2020,1.35
DLG,09/01/2020,1.33
DLG,08/31/2020,1.36
DLG,08/28/2020,1.38
DLG,08/27/2020,1.39
DLG,08/26/2020,1.38
DLG,08/25/2020,1.37
DLG,08/24/2020,1.4
DLG,08/21/2020,1.38
DLG,08/20/2020,1.34
DLG,08/19/2020,1.34
DLG,08/18/2020,1.34
DLG,08/17/2020,1.33
DLG,08/14/2020,1.33
DLG,08/13/2020,1.38
DLG,08/12/2020,1.37
DLG,08/11/2020,1.38
DLG,08/10/2020,1.4
DLG,08/07/2020,1.31
DLG,08/06/2020,1.3
DLG,08/05/2020,1.33
DLG,08/04/2020,1.34
DLG,08/03/2020,1.32
DLG,07/31/2020,1.24
DLG,07/30/2020,1.33
DLG,07/29/2020,1.32
DLG,07/28/2020,1.4
DLG,07/27/2020,1.33
DLG,07/24/2020,1.42
DLG,07/23/2020,1.49
DLG,07/22/2020,1.5
DLG,07/21/2020,1.53
DLG,07/20/2020,1.53
DLG,07/17/2020,1.56
DLG,07/16/2020,1.57
DLG,07/15/2020,1.57
DLG,07/14/2020,1.59
DLG,07/13/2020,1.57
DLG,07/10/2020,1.6
DLG,07/09/2020,1.64
DLG,07/08/2020,1.58
DLG,07/07/2020,1.57
DLG,07/06/2020,1.62
DLG,07/03/2020,1.62
DLG,07/02/2020,1.62
DLG,07/01/2020,1.64
DLG,06/30/2020,1.54
DLG,06/29/2020,1.58
DLG,06/26/2020,1.69
DLG,06/25/2020,1.8
DLG,06/24/2020,1.72
DLG,06/23/2020,1.74
DLG,06/22/2020,1.81
DLG,06/19/2020,1.91
DLG,06/18/2020,1.89
DLG,06/17/2020,1.78
DLG,06/16/2020,1.87
DLG,06/15/2020,1.9
DLG,06/12/2020,1.78
DLG,06/11/2020,1.73
DLG,06/10/2020,1.73
DLG,06/09/2020,1.62
DLG,06/08/2020,1.65
DLG,06/05/2020,1.55
DLG,06/04/2020,1.53
DLG,06/03/2020,1.5
DLG,06/02/2020,1.49
DLG,06/01/2020,1.58
DLG,05/29/2020,1.49
DLG,05/28/2020,1.43
DLG,05/27/2020,1.43
DLG,05/26/2020,1.43
DLG,05/25/2020,1.46
DLG,05/22/2020,1.47
DLG,05/21/2020,1.47
DLG,05/20/2020,1.51
DLG,05/19/2020,1.49
DLG,05/18/2020,1.5
DLG,05/15/2020,1.51
DLG,05/14/2020,1.56
DLG,05/13/2020,1.57
DLG,05/12/2020,1.47
DLG,05/11/2020,1.47
DLG,05/08/2020,1.47
DLG,05/07/2020,1.45
DLG,05/06/2020,1.46
DLG,05/05/2020,1.49
DLG,05/04/2020,1.42
DLG,04/29/2020,1.52
DLG,04/28/2020,1.53
DLG,04/27/2020,1.54
DLG,04/24/2020,1.54
DLG,04/23/2020,1.54
DLG,04/22/2020,1.53
DLG,04/21/2020,1.5
DLG,04/20/2020,1.6
DLG,04/17/2020,1.6
DLG,04/16/2020,1.61
DLG,04/15/2020,1.63
DLG,04/14/2020,1.54
DLG,04/13/2020,1.54
DLG,04/10/2020,1.53
DLG,04/09/2020,1.53
DLG,04/08/2020,1.57
DLG,04/07/2020,1.56
DLG,04/06/2020,1.61
DLG,04/03/2020,1.54
DLG,04/01/2020,1.48
DLG,03/31/2020,1.39
DLG,03/30/2020,1.48
DLG,03/27/2020,1.59
DLG,03/26/2020,1.65
DLG,03/25/2020,1.75
DLG,03/24/2020,1.8
DLG,03/23/2020,1.72
DLG,03/20/2020,1.84
DLG,03/19/2020,1.8
DLG,03/18/2020,1.93
DLG,03/17/2020,1.81
DLG,03/16/2020,1.7
DLG,03/13/2020,1.65
DLG,03/12/2020,1.63
DLG,03/11/2020,1.73
DLG,03/10/2020,1.79
DLG,03/09/2020,1.77
DLG,03/06/2020,1.9
DLG,03/05/2020,1.91
DLG,03/04/2020,1.97
DLG,03/03/2020,1.85
DLG,03/02/2020,1.79
DLG,02/28/2020,1.76
DLG,02/27/2020,1.82
DLG,02/26/2020,1.79
DLG,02/25/2020,1.82
DLG,02/24/2020,1.78
DLG,02/21/2020,1.91
DLG,02/20/2020,2.01
DLG,02/19/2020,2.04
DLG,02/18/2020,1.94
DLG,02/17/2020,1.95
DLG,02/14/2020,1.83
DLG,02/13/2020,1.79
DLG,02/12/2020,1.8
DLG,02/11/2020,1.76
DLG,02/10/2020,1.82
DLG,02/07/2020,1.72
DLG,02/06/2020,1.8
DLG,02/05/2020,1.79
DLG,02/04/2020,1.71
DLG,02/03/2020,1.6
DLG,01/31/2020,1.72
DLG,01/30/2020,1.84
DLG,01/22/2020,1.97
DLG,01/21/2020,1.97
DLG,01/20/2020,1.85
DLG,01/17/2020,1.79
DLG,01/16/2020,1.85
DLG,01/15/2020,1.98
DLG,01/14/2020,1.96
DLG,01/13/2020,2.1
DLG,01/10/2020,2.25
DLG,01/09/2020,2.36
DLG,01/08/2020,2.38
DLG,01/07/2020,2.35
DLG,01/06/2020,2.2
DLG,01/03/2020,2.07
DLG,01/02/2020,2.04
DLG,12/31/2019,1.91
DLG,12/30/2019,2.0
DLG,12/27/2019,2.07
DLG,12/26/2019,1.97
DLG,12/25/2019,1.85
DLG,12/24/2019,1.92
DLG,12/23/2019,1.8
DLG,12/20/2019,1.71
DLG,12/19/2019,1.6
DLG,12/18/2019,1.71
DLG,12/17/2019,1.71
DLG,12/16/2019,1.6
DLG,12/13/2019,1.5
DLG,12/12/2019,1.48
DLG,12/11/2019,1.52
DLG,12/10/2019,1.52
DLG,12/09/2019,1.51
DLG,12/06/2019,1.48
DLG,12/05/2019,1.5
DLG,12/04/2019,1.47
DLG,12/03/2019,1.45
DLG,12/02/2019,1.45
DLG,11/29/2019,1.51
DLG,11/28/2019,1.53
DLG,11/27/2019,1.54
DLG,11/26/2019,1.56
DLG,11/25/2019,1.53
DLG,11/22/2019,1.52
DLG,11/21/2019,1.55
DLG,11/20/2019,1.55
DLG,11/19/2019,1.59
DLG,11/18/2019,1.58
DLG,11/15/2019,1.57
DLG,11/14/2019,1.64
DLG,11/13/2019,1.56
DLG,11/12/2019,1.55
DLG,11/11/2019,1.51
DLG,11/08/2019,1.56
DLG,11/07/2019,1.55
DLG,11/06/2019,1.57
DLG,11/05/2019,1.58
DLG,11/04/2019,1.55
DLG,11/01/2019,1.61
DLG,10/31/2019,1.67
DLG,10/30/2019,1.57
DLG,10/29/2019,1.47
DLG,10/28/2019,1.49
DLG,10/25/2019,1.47
DLG,10/24/2019,1.47
DLG,10/23/2019,1.46
DLG,10/22/2019,1.47
DLG,10/21/2019,1.47
DLG,10/18/2019,1.47
DLG,10/17/2019,1.48
DLG,10/16/2019,1.47
DLG,10/15/2019,1.48
DLG,10/14/2019,1.48
DLG,10/11/2019,1.47
DLG,10/10/2019,1.47
DLG,10/09/2019,1.5
DLG,10/08/2019,1.51
DLG,10/07/2019,1.49
DLG,10/04/2019,1.49
DLG,10/03/2019,1.51
DLG,10/02/2019,1.52
DLG,10/01/2019,1.53
DLG,09/30/2019,1.53
DLG,09/27/2019,1.52
DLG,09/26/2019,1.53
DLG,09/25/2019,1.52
DLG,09/24/2019,1.53
DLG,09/23/2019,1.53
DLG,09/20/2019,1.56
DLG,09/19/2019,1.57
DLG,09/18/2019,1.58
DLG,09/17/2019,1.6
DLG,09/16/2019,1.61
DLG,09/13/2019,1.59
DLG,09/12/2019,1.58
DLG,09/11/2019,1.54
DLG,09/10/2019,1.55
DLG,09/09/2019,1.57
DLG,09/06/2019,1.54
DLG,09/05/2019,1.51
DLG,09/04/2019,1.59
DLG,09/03/2019,1.6
DLG,08/30/2019,1.62
DLG,08/29/2019,1.6
DLG,08/28/2019,1.6
DLG,08/27/2019,1.61
DLG,08/26/2019,1.59
DLG,08/23/2019,1.61
DLG,08/22/2019,1.61
DLG,08/21/2019,1.61
DLG,08/20/2019,1.55
DLG,08/19/2019,1.53
DLG,08/16/2019,1.53
DLG,08/15/2019,1.49
DLG,08/14/2019,1.52
DLG,08/13/2019,1.52
DLG,08/12/2019,1.54
DLG,08/09/2019,1.53
DLG,08/08/2019,1.53
DLG,08/07/2019,1.48
DLG,08/06/2019,1.44
DLG,08/05/2019,1.48
DLG,08/02/2019,1.5
DLG,08/01/2019,1.54
DLG,07/31/2019,1.52
DLG,07/30/2019,1.49
DLG,07/29/2019,1.54
DLG,07/26/2019,1.56
DLG,07/25/2019,1.56
DLG,07/24/2019,1.46
DLG,07/23/2019,1.45
DLG,07/22/2019,1.5
DLG,07/19/2019,1.51
DLG,07/18/2019,1.51
DLG,07/17/2019,1.54
DLG,07/16/2019,1.55
DLG,07/15/2019,1.6
DLG,07/12/2019,1.61
DLG,07/11/2019,1.61
DLG,07/10/2019,1.63
DLG,07/09/2019,1.57
DLG,07/08/2019,1.54
DLG,07/05/2019,1.54
DLG,07/04/2019,1.56
DLG,07/03/2019,1.55
DLG,07/02/2019,1.55
DLG,07/01/2019,1.56
DLG,06/28/2019,1.58
DLG,06/27/2019,1.54
DLG,06/26/2019,1.57
DLG,06/25/2019,1.59
DLG,06/24/2019,1.56
DLG,06/21/2019,1.5
DLG,06/20/2019,1.53
DLG,06/19/2019,1.49
DLG,06/18/2019,1.4
DLG,06/17/2019,1.47
DLG,06/14/2019,1.55
DLG,06/13/2019,1.45
DLG,06/12/2019,1.36
DLG,06/11/2019,1.35
DLG,06/10/2019,1.36
DLG,06/07/2019,1.36
DLG,06/06/2019,1.34
DLG,06/05/2019,1.35
DLG,06/04/2019,1.31
DLG,06/03/2019,1.33
DLG,05/31/2019,1.35
DLG,05/30/2019,1.35
DLG,05/29/2019,1.4
DLG,05/28/2019,1.38
DLG,05/27/2019,1.39
DLG,05/24/2019,1.43
DLG,05/23/2019,1.37
DLG,05/22/2019,1.41
DLG,05/21/2019,1.42
DLG,05/20/2019,1.45
DLG,05/17/2019,1.48
DLG,05/16/2019,1.49
DLG,05/15/2019,1.52
DLG,05/14/2019,1.5
DLG,05/13/2019,1.42
DLG,05/10/2019,1.47
DLG,05/09/2019,1.45
DLG,05/08/2019,1.53
DLG,05/07/2019,1.46
DLG,05/06/2019,1.37
DLG,05/03/2019,1.44
DLG,05/02/2019,1.53
DLG,04/26/2019,1.58
DLG,04/25/2019,1.59
DLG,04/24/2019,1.65
DLG,04/23/2019,1.59
DLG,04/22/2019,1.57
DLG,04/19/2019,1.6
DLG,04/18/2019,1.58
DLG,04/17/2019,1.65
DLG,04/16/2019,1.62
DLG,04/12/2019,1.66
DLG,04/11/2019,1.7
DLG,04/10/2019,1.71
DLG,04/09/2019,1.74
DLG,04/08/2019,1.77
DLG,04/05/2019,1.72
DLG,04/04/2019,1.77
DLG,04/03/2019,1.72
DLG,04/02/2019,1.75
DLG,04/01/2019,1.82
DLG,03/29/2019,1.75
DLG,03/28/2019,1.69
DLG,03/27/2019,1.66
DLG,03/26/2019,1.56
DLG,03/25/2019,1.52
DLG,03/22/2019,1.63
DLG,03/21/2019,1.7
DLG,03/20/2019,1.76
DLG,03/19/2019,1.79
DLG,03/18/2019,1.8
DLG,03/15/2019,1.73
DLG,03/14/2019,1.7
DLG,03/13/2019,1.59
DLG,03/12/2019,1.49
DLG,03/11/2019,1.5
DLG,03/08/2019,1.53
DLG,03/07/2019,1.56
DLG,03/06/2019,1.57
DLG,03/05/2019,1.47
DLG,03/04/2019,1.38
DLG,03/01/2019,1.29
DLG,02/28/2019,1.29
DLG,02/27/2019,1.24
DLG,02/26/2019,1.24
DLG,02/25/2019,1.25
DLG,02/22/2019,1.25
DLG,02/21/2019,1.26
DLG,02/20/2019,1.25
DLG,02/19/2019,1.25
DLG,02/18/2019,1.27
DLG,02/15/2019,1.27
DLG,02/14/2019,1.28
DLG,02/13/2019,1.3
DLG,02/12/2019,1.3
DLG,02/11/2019,1.28
DLG,02/01/2019,1.31
DLG,01/31/2019,1.32
DLG,01/30/2019,1.29
DLG,01/29/2019,1.25
DLG,01/28/2019,1.3
DLG,01/25/2019,1.38
DLG,01/24/2019,1.41
DLG,01/23/2019,1.41
DLG,01/22/2019,1.37
DLG,01/21/2019,1.4
DLG,01/18/2019,1.44
DLG,01/17/2019,1.45
DLG,01/16/2019,1.45
DLG,01/15/2019,1.38
DLG,01/14/2019,1.42
DLG,01/11/2019,1.41
DLG,01/10/2019,1.45
DLG,01/09/2019,1.4
DLG,01/08/2019,1.47
DLG,01/07/2019,1.41
DLG,01/04/2019,1.39
DLG,01/03/2019,1.48
DLG,01/02/2019,1.48
GEG,12/01/2022,12.5
GEG,11/30/2022,12.35
GEG,11/29/2022,12.3
GEG,11/28/2022,12.45
GEG,11/25/2022,11.75
GEG,11/24/2022,11.2
GEG,11/23/2022,11.05
GEG,11/22/2022,11.25
GEG,11/21/2022,11.2
GEG,11/18/2022,11.1
GEG,11/17/2022,10.7
GEG,11/16/2022,10.2
GEG,11/15/2022,9.54
GEG,11/14/2022,10.25
GEG,11/11/2022,11.0
GEG,11/10/2022,11.0
GEG,11/09/2022,11.8
GEG,11/08/2022,11.75
GEG,11/07/2022,11.3
GEG,11/04/2022,12.1
GEG,11/03/2022,12.6
GEG,11/02/2022,13.1
GEG,11/01/2022,13.0
GEG,10/31/2022,12.75
GEG,10/28/2022,12.35
GEG,10/27/2022,12.15
GEG,10/26/2022,11.4
GEG,10/25/2022,12.0
GEG,10/24/2022,12.75
GEG,10/21/2022,13.7
GEG,10/20/2022,14.7
GEG,10/19/2022,15.0
GEG,10/18/2022,15.2
GEG,10/17/2022,14.9
GEG,10/14/2022,14.85
GEG,10/13/2022,14.55
GEG,10/12/2022,14.3
GEG,10/11/2022,13.95
GEG,10/10/2022,15.0
GEG,10/07/2022,14.6
GEG,10/06/2022,15.65
GEG,10/05/2022,16.8
GEG,10/04/2022,16.2
GEG,10/03/2022,16.95
GEG,09/30/2022,18.2
GEG,09/29/2022,18.4
GEG,09/28/2022,18.45
GEG,09/27/2022,19.0
GEG,09/26/2022,18.5
GEG,09/23/2022,19.65
GEG,09/22/2022,19.9
GEG,09/21/2022,19.45
GEG,09/20/2022,20.1
GEG,09/19/2022,20.2
GEG,09/16/2022,21.1
GEG,09/15/2022,21.25
GEG,09/14/2022,21.3
GEG,09/13/2022,21.6
GEG,09/12/2022,21.35
GEG,09/09/2022,21.4
GEG,09/08/2022,20.9
GEG,09/07/2022,21.2
GEG,09/06/2022,22.05
GEG,09/05/2022,21.8
GEG,08/31/2022,21.8
GEG,08/30/2022,21.4
GEG,08/29/2022,21.45
GEG,08/26/2022,22.15
GEG,08/25/2022,22.5
GEG,08/24/2022,22.4
GEG,08/23/2022,22.15
GEG,08/22/2022,21.8
GEG,08/19/2022,22.25
GEG,08/18/2022,22.4
GEG,08/17/2022,22.8
GEG,08/16/2022,22.55
GEG,08/15/2022,22.4
GEG,08/12/2022,22.1
GEG,08/11/2022,21.85
GEG,08/10/2022,22.3
GEG,08/09/2022,22.7
GEG,08/08/2022,22.8
GEG,08/05/2022,22.4
GEG,08/04/2022,21.95
GEG,08/03/2022,22.35
GEG,08/02/2022,22.0
GEG,08/01/2022,21.55
GEG,07/29/2022,21.6
GEG,07/28/2022,21.4
GEG,07/27/2022,21.2
GEG,07/26/2022,21.0
GEG,07/25/2022,21.25
GEG,07/22/2022,21.1
GEG,07/21/2022,21.25
